"term_id","database","direction","background_size","input_size","term_size","overlap_count","expected_overlap","enrichment_ratio","p_value","overlapping_gene_keys","overlapping_gene_symbols","fdr_bh","term_name","namespace","experimental_input_size","experimental_term_size","experimental_overlap_count","experimental_enrichment_ratio","experimental_p_value","experimental_fdr_bh","experimental_supported"
"GO:1901990","GO Biological Process","Higher in tumor",14764,371,301,26,7.56373611487402,3.43745466593834,4.41893264558209e-08,"ANLN;AURKA;BIRC5;BUB1;BUB1B;CCNB1;CCNE2;CDC20;CDC6;CDK1;CDKN2A;CENPF;CHEK1;DLGAP5;EGFR;KIF14;KNL1;MAD2L1;NDC80;NUF2;PDIK1L;RRM2;STIL;TTK;UBE2C;ZWINT","ANLN;AURKA;BIRC5;BUB1;BUB1B;CCNB1;CCNE2;CDC20;CDC6;CDK1;CDKN2A;CENPF;CHEK1;DLGAP5;EGFR;KIF14;KNL1;MAD2L1;NDC80;NUF2;PDIK1L;RRM2;STIL;TTK;UBE2C;ZWINT",1.28675110132069e-06,"regulation of mitotic cell cycle phase transition","biological_process",278,187,20,3.73292809602585,3.72914312878696e-07,1.23248180406409e-05,TRUE
"GO:1905332","GO Biological Process","Higher in tumor",14764,371,34,9,0.854375507992414,10.5340098303472,1.0913445009973e-07,"EGF;GREM1;HOXB7;LCN2;LGR4;MDK;SIX1;SIX4;SOX9","EGF;GREM1;HOXB7;LCN2;LGR4;MDK;SIX1;SIX4;SOX9",3.10398680167371e-06,"positive regulation of morphogenesis of an epithelium","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0060688","GO Biological Process","Higher in tumor",14764,371,35,9,0.879504199403956,10.2330381209087,1.43682199635901e-07,"BCL11A;GREM1;HOXB7;LGR4;MDK;SIX1;SIX4;SOX9;SULF1","BCL11A;GREM1;HOXB7;LGR4;MDK;SIX1;SIX4;SOX9;SULF1",3.90496289232682e-06,"regulation of morphogenesis of a branching structure","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0030199","GO Biological Process","Higher in tumor",14764,371,57,11,1.43233541045787,7.67976545136426,1.42446994689665e-07,"ADAMTS12;COL11A1;COL1A1;COL1A2;COL3A1;COL5A1;COL5A2;COMP;GREM1;P3H4;PLOD2","ADAMTS12;COL11A1;COL1A1;COL1A2;COL3A1;COL5A1;COL5A2;COMP;GREM1;P3H4;PLOD2",3.90496289232682e-06,"collagen fibril organization","biological_process",278,11,6,19.0379332897319,2.14662566363003e-07,7.88288646477471e-06,TRUE
"GO:0007051","GO Biological Process","Higher in tumor",14764,371,149,17,3.7441750203197,4.54038604171566,2.05702952157172e-07,"ASPM;AURKA;BIRC5;CCNB1;DLGAP5;KIF11;KIF15;KIF4A;NDC80;NEK2;NUF2;PRC1;RCC1;STIL;TPX2;TTK;UHRF1","ASPM;AURKA;BIRC5;CCNB1;DLGAP5;KIF11;KIF15;KIF4A;NDC80;NEK2;NUF2;PRC1;RCC1;STIL;TPX2;TTK;UHRF1",5.4690154453961e-06,"spindle organization","biological_process",278,95,10,3.6739871260886,0.000374076637383566,0.00466537089265165,TRUE
"GO:1901987","GO Biological Process","Higher in tumor",14764,371,403,29,10.1268626388513,2.86367071759646,3.78896959024851e-07,"ANLN;AURKA;BIRC5;BRIP1;BUB1;BUB1B;CCNB1;CCNE2;CDC20;CDC6;CDK1;CDKN2A;CENPF;CHEK1;DLGAP5;EGFR;EZH2;KIF14;KNL1;MAD2L1;NDC80;NUF2;PDIK1L;RRM2;SOX2;STIL;TTK;UBE2C;ZWINT","ANLN;AURKA;BIRC5;BRIP1;BUB1;BUB1B;CCNB1;CCNE2;CDC20;CDC6;CDK1;CDKN2A;CENPF;CHEK1;DLGAP5;EGFR;EZH2;KIF14;KNL1;MAD2L1;NDC80;NUF2;PDIK1L;RRM2;SOX2;STIL;TTK;UBE2C;ZWINT",9.85938257207218e-06,"regulation of cell cycle phase transition","biological_process",278,242,22,3.17298888162197,1.59922045323257e-06,4.40451966494472e-05,TRUE
"GO:0033044","GO Biological Process","Higher in tumor",14764,371,232,21,5.82985640747765,3.6021470396877,4.15456459499344e-07,"BIRC5;BUB1;BUB1B;CCNB1;CDC20;CDC6;CDK1;CENPF;DLGAP5;FEN1;KNL1;MAD2L1;NCAPG;NDC80;NEK2;NUF2;PKIB;RMI2;TTK;UBE2C;ZWINT","BIRC5;BUB1;BUB1B;CCNB1;CDC20;CDC6;CDK1;CENPF;DLGAP5;FEN1;KNL1;MAD2L1;NCAPG;NDC80;NEK2;NUF2;PKIB;RMI2;TTK;UBE2C;ZWINT",1.0585484374327e-05,"regulation of chromosome organization","biological_process",278,162,18,3.87809752198241,8.26886769950087e-07,2.48441888607731e-05,TRUE
"GO:0044770","GO Biological Process","Higher in tumor",14764,371,128,15,3.21647250067732,4.66349393530997,7.60856976331563e-07,"AURKA;BIRC5;CCNA2;CCNB1;CCNB2;CCNE2;CDC20;CDK1;CDKN3;FOXM1;MELK;NDC80;NEK2;RCC1;UBE2C","AURKA;BIRC5;CCNA2;CCNB1;CCNB2;CCNE2;CDC20;CDK1;CDKN3;FOXM1;MELK;NDC80;NEK2;RCC1;UBE2C",1.89903690215e-05,"cell cycle phase transition","biological_process",278,71,8,3.93271861384132,0.000913696530993353,0.00974432789789803,TRUE
"GO:0001503","GO Biological Process","Higher in tumor",14764,371,166,17,4.1713627743159,4.07540674828695,9.67859155588484e-07,"ADAMTS12;CLEC5A;COL1A1;EGFR;FHL2;FIGNL1;IBSP;IGFBP3;ITGA11;LGR4;MMP13;RUNX2;SOX2;SOX9;SPP1;TNC;VCAN","ADAMTS12;CLEC5A;COL1A1;EGFR;FHL2;FIGNL1;IBSP;IGFBP3;ITGA11;LGR4;MMP13;RUNX2;SOX2;SOX9;SPP1;TNC;VCAN",2.36738349456943e-05,"ossification","biological_process",278,77,6,2.71970475567598,0.0227703550614613,0.0783916911230516,FALSE
"GO:0001649","GO Biological Process","Higher in tumor",14764,371,98,13,2.46261175833108,5.27894823697673,1.00773151454126e-06,"CLEC5A;COL1A1;FHL2;FIGNL1;IBSP;IGFBP3;ITGA11;LGR4;RUNX2;SOX2;SPP1;TNC;VCAN","CLEC5A;COL1A1;FHL2;FIGNL1;IBSP;IGFBP3;ITGA11;LGR4;RUNX2;SOX2;SPP1;TNC;VCAN",2.41657969075287e-05,"osteoblast differentiation","biological_process",278,62,6,3.37769784172662,0.00840459127329392,0.0420866275124794,TRUE
"GO:0043588","GO Biological Process","Higher in tumor",14764,371,153,16,3.84468978596586,4.16158413050755,1.52952379061956e-06,"ABCA12;CDH3;CLDN1;COL1A1;COL1A2;COL3A1;COL5A1;COL5A2;DSP;FA2H;KRT6A;KRT80;LSR;SFN;SOX9;ST14","ABCA12;CDH3;CLDN1;COL1A1;COL1A2;COL3A1;COL5A1;COL5A2;DSP;FA2H;KRT6A;KRT80;LSR;SFN;SOX9;ST14",3.59732229986101e-05,"skin development","biological_process",278,62,11,6.19244604316547,1.21607012960949e-06,3.494879807269e-05,TRUE
"GO:0090190","GO Biological Process","Higher in tumor",14764,371,16,6,0.402059062584665,14.9231805929919,1.56476684775567e-06,"GREM1;HOXB7;LGR4;SIX1;SIX4;SOX9","GREM1;HOXB7;LGR4;SIX1;SIX4;SOX9",3.61077331095319e-05,"positive regulation of branching involved in ureteric bud morphogenesis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0007093","GO Biological Process","Higher in tumor",14764,371,103,13,2.58825521538878,5.02268861382252,1.79234799516171e-06,"BIRC5;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;MAD2L1;NDC80;NUF2;TTK;ZWINT","BIRC5;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;MAD2L1;NDC80;NUF2;TTK;ZWINT",4.05933629274588e-05,"mitotic cell cycle checkpoint signaling","biological_process",278,68,7,3.59294329242488,0.00320131861756371,0.0260864370276188,TRUE
"GO:0044839","GO Biological Process","Higher in tumor",14764,371,48,9,1.206177187754,7.46159029649596,2.55733622774363e-06,"AURKA;BIRC5;CCNA2;CCNB1;CDK1;FOXM1;MELK;NDC80;NEK2","AURKA;BIRC5;CCNA2;CCNB1;CDK1;FOXM1;MELK;NDC80;NEK2",5.68658583005539e-05,"cell cycle G2/M phase transition","biological_process",278,29,5,6.01773753411064,0.00125737238609908,0.0129862991751795,TRUE
"GO:1901992","GO Biological Process","Higher in tumor",14764,371,78,11,1.96003793010024,5.61213629138157,3.74579966842745e-06,"BIRC5;CCNB1;CCNE2;CDC20;CDC6;CDK1;DLGAP5;EGFR;RRM2;STIL;UBE2C","BIRC5;CCNB1;CCNE2;CDC20;CDC6;CDK1;DLGAP5;EGFR;RRM2;STIL;UBE2C",8.18055891872638e-05,"positive regulation of mitotic cell cycle phase transition","biological_process",278,56,8,4.98612538540596,0.000176685997098132,0.00233578888163731,TRUE
"GO:0090189","GO Biological Process","Higher in tumor",14764,371,19,6,0.47744513681929,12.5668889204142,4.97296226080714e-06,"GREM1;HOXB7;LGR4;SIX1;SIX4;SOX9","GREM1;HOXB7;LGR4;SIX1;SIX4;SOX9",0.000104860911120123,"regulation of branching involved in ureteric bud morphogenesis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1901989","GO Biological Process","Higher in tumor",14764,371,96,12,2.41235437550799,4.9743935309973,4.96285514438272e-06,"BIRC5;CCNB1;CCNE2;CDC20;CDC6;CDK1;DLGAP5;EGFR;EZH2;RRM2;STIL;UBE2C","BIRC5;CCNB1;CCNE2;CDC20;CDC6;CDK1;DLGAP5;EGFR;EZH2;RRM2;STIL;UBE2C",0.000104860911120123,"positive regulation of cell cycle phase transition","biological_process",278,69,9,4.55254926493588,0.000143573496587174,0.00201919321796004,TRUE
"GO:0044772","GO Biological Process","Higher in tumor",14764,371,116,13,2.91492820373882,4.4598010967562,6.86535093026168e-06,"AURKA;BIRC5;CCNA2;CCNB1;CCNB2;CCNE2;CDK1;CDKN3;FOXM1;MELK;NEK2;RCC1;UBE2C","AURKA;BIRC5;CCNA2;CCNB1;CCNB2;CCNE2;CDK1;CDKN3;FOXM1;MELK;NEK2;RCC1;UBE2C",0.000142310579452713,"mitotic cell cycle phase transition","biological_process",278,58,6,3.61064252046639,0.00608349355964881,0.0390406722614356,TRUE
"GO:0010948","GO Biological Process","Higher in tumor",14764,371,235,19,5.90524248171227,3.21748007111315,7.84079943887869e-06,"BIRC5;BRIP1;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;E2F8;GMNN;MAD2L1;NDC80;NEK2;NUF2;PDIK1L;SOX2;TTK;ZWINT","BIRC5;BRIP1;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;E2F8;GMNN;MAD2L1;NDC80;NEK2;NUF2;PDIK1L;SOX2;TTK;ZWINT",0.000159821628562477,"negative regulation of cell cycle process","biological_process",278,163,10,2.14128084035839,0.0187526692750654,0.0677350513159466,FALSE
"GO:2000027","GO Biological Process","Higher in tumor",14764,371,42,8,1.05540503928475,7.58002823771018,8.24067888145125e-06,"GREM1;HOXB7;LGR4;MESP1;SIX1;SIX4;SOX9;SULF1","GREM1;HOXB7;LGR4;MESP1;SIX1;SIX4;SOX9;SULF1",0.000165218856918277,"regulation of animal organ morphogenesis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0000075","GO Biological Process","Higher in tumor",14764,371,137,14,3.4426307233812,4.06665748519488,9.03394343881477e-06,"BIRC5;BRIP1;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;MAD2L1;NDC80;NUF2;TTK;ZWINT","BIRC5;BRIP1;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;MAD2L1;NDC80;NUF2;TTK;ZWINT",0.000178201819768878,"cell cycle checkpoint signaling","biological_process",278,92,7,2.65565373787926,0.0162374061301361,0.0627656459182454,FALSE
"GO:0090183","GO Biological Process","Higher in tumor",14764,371,31,7,0.778989433757789,8.98600121728545,9.33977152860288e-06,"EZH2;GREM1;HOXB7;LGR4;SIX1;SIX4;SOX9","EZH2;GREM1;HOXB7;LGR4;SIX1;SIX4;SOX9",0.000181310167928275,"regulation of kidney development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1901991","GO Biological Process","Higher in tumor",14764,371,138,14,3.46775941479274,4.03718895269346,9.82847183123207e-06,"BIRC5;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;MAD2L1;NDC80;NUF2;PDIK1L;TTK;ZWINT","BIRC5;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;MAD2L1;NDC80;NUF2;PDIK1L;TTK;ZWINT",0.00018781595389995,"negative regulation of mitotic cell cycle phase transition","biological_process",278,94,7,2.59915046686055,0.0180860522879153,0.0675152317842733,FALSE
"GO:0045931","GO Biological Process","Higher in tumor",14764,371,104,12,2.61338390680033,4.59174787476674,1.14682955818778e-05,"AURKA;BIRC5;CCNB1;CCNE2;CDC20;CDC6;CDK1;DLGAP5;EGFR;RRM2;STIL;UBE2C","AURKA;BIRC5;CCNB1;CCNE2;CDC20;CDC6;CDK1;DLGAP5;EGFR;RRM2;STIL;UBE2C",0.000215780392255947,"positive regulation of mitotic cell cycle","biological_process",278,77,8,3.62627300756797,0.00155905399509066,0.0156141619811352,TRUE
"GO:0000086","GO Biological Process","Higher in tumor",14764,371,44,8,1.10566242210783,7.23548149963244,1.18431892824924e-05,"AURKA;BIRC5;CCNA2;CCNB1;CDK1;FOXM1;MELK;NEK2","AURKA;BIRC5;CCNA2;CCNB1;CDK1;FOXM1;MELK;NEK2",0.000219457886249821,"G2/M transition of mitotic cell cycle","biological_process",278,25,4,5.58446043165468,0.00518727112449126,0.0346342041746336,TRUE
"GO:2001251","GO Biological Process","Higher in tumor",14764,371,73,10,1.83439447304254,5.45139017095595,1.35044209314295e-05,"BIRC5;BUB1;BUB1B;CDC20;CENPF;MAD2L1;NDC80;NUF2;TTK;ZWINT","BIRC5;BUB1;BUB1B;CDC20;CENPF;MAD2L1;NDC80;NUF2;TTK;ZWINT",0.000246506071628929,"negative regulation of chromosome organization","biological_process",278,56,6,3.73959403905447,0.00511718219758869,0.0346342041746336,TRUE
"GO:0030574","GO Biological Process","Higher in tumor",14764,371,33,7,0.829246816580872,8.44139508290452,1.45304514798217e-05,"MMP1;MMP10;MMP11;MMP12;MMP13;MMP7;MMP9","MMP1;MMP10;MMP11;MMP12;MMP13;MMP7;MMP9",0.000261334443526793,"collagen catabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0050000","GO Biological Process","Higher in tumor",14764,371,92,11,2.31183960986183,4.75811555138873,1.89103840739571e-05,"BIRC5;CCNB1;CENPF;DLGAP5;KIF14;KIF2C;KNL1;NDC80;NUF2;TTK;ZWINT","BIRC5;CCNB1;CENPF;DLGAP5;KIF14;KIF2C;KNL1;NDC80;NUF2;TTK;ZWINT",0.000335179706122458,"chromosome localization","biological_process",278,70,9,4.48751284686536,0.00016069137357148,0.00216769383532139,TRUE
"GO:1903046","GO Biological Process","Higher in tumor",14764,371,151,14,3.79443240314278,3.6896163938523,2.74291114205061e-05,"AURKA;BRIP1;CDC20;FIGNL1;KNL1;MND1;NDC80;NUF2;P3H4;PTTG1;TDRKH;TOP2A;TTK;ZWINT","AURKA;BRIP1;CDC20;FIGNL1;KNL1;MND1;NDC80;NUF2;P3H4;PTTG1;TDRKH;TOP2A;TTK;ZWINT",0.000478602862045745,"meiotic cell cycle process","biological_process",278,18,3,5.81714628297362,0.0138011909172313,0.0556255316846945,FALSE
"GO:0045786","GO Biological Process","Higher in tumor",14764,371,303,21,7.6139934976971,2.75807958154306,2.77847941171283e-05,"BIRC5;BRIP1;BUB1;BUB1B;CDC20;CDC6;CDK1;CDKN2A;CENPF;CHEK1;DSP;E2F8;GMNN;MAD2L1;NDC80;NEK2;NUF2;PDIK1L;SOX2;TTK;ZWINT","BIRC5;BRIP1;BUB1;BUB1B;CDC20;CDC6;CDK1;CDKN2A;CENPF;CHEK1;DSP;E2F8;GMNN;MAD2L1;NDC80;NEK2;NUF2;PDIK1L;SOX2;TTK;ZWINT",0.000478602862045745,"negative regulation of cell cycle","biological_process",278,200,12,2.0941726618705,0.0124410506242304,0.0530550610491375,FALSE
"GO:1901988","GO Biological Process","Higher in tumor",14764,371,193,16,4.84983744242753,3.2990796475008,3.00447189483505e-05,"BIRC5;BRIP1;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;MAD2L1;NDC80;NUF2;PDIK1L;SOX2;TTK;ZWINT","BIRC5;BRIP1;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;MAD2L1;NDC80;NUF2;PDIK1L;SOX2;TTK;ZWINT",0.000510342934358788,"negative regulation of cell cycle phase transition","biological_process",278,129,8,2.16451954715298,0.0318596692943443,0.101246352901738,FALSE
"GO:0045930","GO Biological Process","Higher in tumor",14764,371,180,15,4.52316445407749,3.3162623539982,4.99859913797784e-05,"BIRC5;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;GMNN;MAD2L1;NDC80;NUF2;PDIK1L;TTK;ZWINT","BIRC5;BUB1;BUB1B;CDC20;CDC6;CDK1;CENPF;CHEK1;GMNN;MAD2L1;NDC80;NUF2;PDIK1L;TTK;ZWINT",0.000837436540513274,"negative regulation of mitotic cell cycle","biological_process",278,116,8,2.40709501364426,0.0181736123397107,0.0675152317842733,FALSE
"GO:0030858","GO Biological Process","Higher in tumor",14764,371,54,8,1.35694933622325,5.89557751821903,5.58574544937588e-05,"CD24;DSP;ETV4;MESP1;SFN;SFRP4;SOX9;WFDC2","CD24;DSP;ETV4;MESP1;SFN;SFRP4;SOX9;WFDC2",0.000923157660079284,"positive regulation of epithelial cell differentiation","biological_process",278,27,4,5.17079669597655,0.0068813285994926,0.0392117086574535,TRUE
"GO:0051225","GO Biological Process","Higher in tumor",14764,371,86,10,2.16106746139258,4.62734281953238,5.76257203376954e-05,"BIRC5;KIF11;KIF15;KIF4A;NDC80;NEK2;PRC1;RCC1;TPX2;UHRF1","BIRC5;KIF11;KIF15;KIF4A;NDC80;NEK2;PRC1;RCC1;TPX2;UHRF1",0.000939683412973352,"spindle assembly","biological_process",278,55,6,3.80758665794637,0.00467870318302577,0.0334224834675852,TRUE
"GO:0022617","GO Biological Process","Higher in tumor",14764,371,41,7,1.03027634787321,6.79429360331339,6.43239479538493e-05,"MMP1;MMP10;MMP11;MMP12;MMP13;MMP7;MMP9","MMP1;MMP10;MMP11;MMP12;MMP13;MMP7;MMP9",0.00103510774141523,"extracellular matrix disassembly","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0030856","GO Biological Process","Higher in tumor",14764,371,124,12,3.11595773503116,3.85114337883662,6.73791472899297e-05,"ABCA12;CD24;CEACAM1;DSP;ETV4;KRT15;MESP1;MMP9;SFN;SFRP4;SOX9;WFDC2","ABCA12;CD24;CEACAM1;DSP;ETV4;KRT15;MESP1;MMP9;SFN;SFRP4;SOX9;WFDC2",0.0010701908718907,"regulation of epithelial cell differentiation","biological_process",278,64,6,3.27214478417266,0.00977689798976606,0.0456980771054362,TRUE
"GO:1904666","GO Biological Process","Higher in tumor",14764,371,10,4,0.251286914115416,15.9180592991914,7.30767470893189e-05,"CDC20;CDKN2A;MAD2L1;UBE2C","CDC20;CDKN2A;MAD2L1;UBE2C",0.0011458059191056,"regulation of ubiquitin protein ligase activity","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0051321","GO Biological Process","Higher in tumor",14764,371,187,15,4.69906529395828,3.19212419101431,7.73447113597941e-05,"AURKA;BRIP1;CDC20;FIGNL1;KNL1;MKI67;MND1;NDC80;NUF2;P3H4;PTTG1;TDRKH;TOP2A;TTK;ZWINT","AURKA;BRIP1;CDC20;FIGNL1;KNL1;MKI67;MND1;NDC80;NUF2;P3H4;PTTG1;TDRKH;TOP2A;TTK;ZWINT",0.00119737445560795,"meiotic cell cycle","biological_process",278,20,3,5.23543165467626,0.0184875294295817,0.0675152317842733,FALSE
"GO:0051231","GO Biological Process","Higher in tumor",14764,371,11,4,0.276415605526957,14.4709629992649,0.000112561592517917,"BIRC5;KIF11;KIF4A;PRC1","BIRC5;KIF11;KIF4A;PRC1",0.00172078534561766,"spindle elongation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0090307","GO Biological Process","Higher in tumor",14764,371,45,7,1.13079111351937,6.19035639412998,0.000119103766032389,"BIRC5;KIF11;KIF15;KIF4A;PRC1;TPX2;UHRF1","BIRC5;KIF11;KIF15;KIF4A;PRC1;TPX2;UHRF1",0.00179831982540261,"mitotic spindle assembly","biological_process",278,35,4,3.98890030832477,0.0171785192297271,0.0652586276485609,FALSE
"GO:0008544","GO Biological Process","Higher in tumor",14764,371,195,15,4.90009482525061,3.0611652498445,0.000123907166436757,"ABCA12;CDH3;CLDN1;CRABP2;DSP;FA2H;KRT15;KRT6A;KRT80;LSR;SFN;SOX9;SPINK5;ST14;ZNF750","ABCA12;CDH3;CLDN1;CRABP2;DSP;FA2H;KRT15;KRT6A;KRT80;LSR;SFN;SOX9;SPINK5;ST14;ZNF750",0.00184803005551407,"epidermis development","biological_process",278,59,8,4.73259358614803,0.00025608598864911,0.00325524689417426,TRUE
"GO:0051301","GO Biological Process","Higher in tumor",14764,371,154,13,3.8698184773774,3.35933069625792,0.000138338529770478,"ANLN;BIRC5;CDC6;CDKN2A;CEP55;ECT2;FUT9;IQGAP3;KIF14;KIF20A;KIF4A;KNL1;NUSAP1","ANLN;BIRC5;CDC6;CDKN2A;CEP55;ECT2;FUT9;IQGAP3;KIF14;KIF20A;KIF4A;KNL1;NUSAP1",0.00203840990252162,"cell division","biological_process",278,77,7,3.17298888162198,0.00638979855201778,0.0392117086574535,TRUE
"GO:0051310","GO Biological Process","Higher in tumor",14764,371,78,9,1.96003793010024,4.59174787476674,0.000143304997264397,"CCNB1;CENPF;KIF14;KIF2C;KNL1;NDC80;NUF2;TTK;ZWINT","CCNB1;CENPF;KIF14;KIF2C;KNL1;NDC80;NUF2;TTK;ZWINT",0.00208645251969474,"metaphase chromosome alignment","biological_process",278,65,8,4.29573879358052,0.000502591779306055,0.0060803846115235,TRUE
"GO:0090231","GO Biological Process","Higher in tumor",14764,371,33,6,0.829246816580872,7.23548149963244,0.000150758113494748,"BIRC5;CCNB1;KNL1;MAD2L1;NDC80;ZWINT","BIRC5;CCNB1;KNL1;MAD2L1;NDC80;ZWINT",0.00216914320945973,"regulation of spindle checkpoint","biological_process",278,16,4,8.72571942446043,0.000913991421588015,0.00974432789789803,TRUE
"GO:0033260","GO Biological Process","Higher in tumor",14764,371,22,5,0.552831211053915,9.04435187454055,0.00018048125640034,"FEN1;GINS1;MCM2;MCM4;TK1","FEN1;GINS1;MCM2;MCM4;TK1",0.00254103729179114,"nuclear DNA replication","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0019320","GO Biological Process","Higher in tumor",14764,371,48,7,1.206177187754,5.80345911949686,0.000181151990748286,"ENO1;FUT2;FUT8;FUT9;GALE;GLB1L2;GLB1L3","ENO1;FUT2;FUT8;FUT9;GALE;GLB1L2;GLB1L3",0.00254103729179114,"hexose catabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0050678","GO Biological Process","Higher in tumor",14764,371,248,17,6.23191547006231,2.72789322667594,0.00018283833334229,"CDH3;CEACAM1;CLDN1;ECM1;EGF;EGFR;MDK;MMP12;NME1;RAP1GAP;SFRP2;SGPP2;SIX1;SIX4;SOX9;SULF1;UHRF1","CDH3;CEACAM1;CLDN1;ECM1;EGF;EGFR;MDK;MMP12;NME1;RAP1GAP;SFRP2;SGPP2;SIX1;SIX4;SOX9;SULF1;UHRF1",0.00254103729179114,"regulation of epithelial cell proliferation","biological_process",278,169,12,2.4783108424503,0.00337195616869016,0.0266554337817079,TRUE
"GO:0044786","GO Biological Process","Higher in tumor",14764,371,23,5,0.577959902465456,8.65111918434314,0.000225895146973733,"FEN1;GINS1;MCM2;MCM4;TK1","FEN1;GINS1;MCM2;MCM4;TK1",0.00306966405276528,"cell cycle DNA replication","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0051988","GO Biological Process","Higher in tumor",14764,371,23,5,0.577959902465456,8.65111918434314,0.000225895146973733,"BIRC5;CCNB1;CDK1;ECT2;NEK2","BIRC5;CCNB1;CDK1;ECT2;NEK2",0.00306966405276528,"regulation of attachment of spindle microtubules to kinetochore","biological_process",278,16,4,8.72571942446043,0.000913991421588015,0.00974432789789803,TRUE
"GO:0032964","GO Biological Process","Higher in tumor",14764,371,13,4,0.326672988350041,12.244660999378,0.000234334705546369,"COL1A1;COL5A1;P3H4;PLOD2","COL1A1;COL5A1;P3H4;PLOD2",0.0031228961190266,"collagen biosynthetic process","biological_process",278,10,3,10.4708633093525,0.00240417834550715,0.0211888251517363,TRUE
"GO:0030855","GO Biological Process","Higher in tumor",14764,371,404,23,10.1519913302628,2.26556537055323,0.000234919413696196,"ABCA12;CD24;CDH3;CDK1;CLDN1;CLDN3;DSP;E2F8;EHF;F2RL1;GREM1;KRT15;KRT6A;KRT80;MESP1;SFN;SIX1;SOX4;SOX9;SPINK5;ST14;VSIG1;WFDC2","ABCA12;CD24;CDH3;CDK1;CLDN1;CLDN3;DSP;E2F8;EHF;F2RL1;GREM1;KRT15;KRT6A;KRT80;MESP1;SFN;SIX1;SOX4;SOX9;SPINK5;ST14;VSIG1;WFDC2",0.0031228961190266,"epithelial cell differentiation","biological_process",278,160,10,2.18142985611511,0.0166795566579336,0.0640999241331051,FALSE
"GO:0046365","GO Biological Process","Higher in tumor",14764,371,52,7,1.30669195340016,5.35703918722787,0.000302008560257498,"ENO1;FUT2;FUT8;FUT9;GALE;GLB1L2;GLB1L3","ENO1;FUT2;FUT8;FUT9;GALE;GLB1L2;GLB1L3",0.00397157493757978,"monosaccharide catabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0042447","GO Biological Process","Higher in tumor",14764,371,14,4,0.351801679761582,11.3700423565653,0.000321590065961968,"DIO1;DIO2;SPP1;SRD5A1","DIO1;DIO2;SPP1;SRD5A1",0.00409692344449466,"hormone catabolic process","biological_process",278,12,3,8.72571942446043,0.00422412790242007,0.0317289607215872,TRUE
"GO:1902969","GO Biological Process","Higher in tumor",14764,371,14,4,0.351801679761582,11.3700423565653,0.000321590065961968,"GINS1;MCM2;MCM4;TK1","GINS1;MCM2;MCM4;TK1",0.00409692344449466,"mitotic DNA replication","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0051338","GO Biological Process","Higher in tumor",14764,371,260,17,6.53345976700081,2.60199046236782,0.000319089986793472,"CCNE2;CDC20;CDC6;CDKN2A;CDKN3;CEACAM1;DEPTOR;ECT2;EEF1A2;EZH2;HMGA2;KIF14;MAD2L1;SFN;THY1;TPX2;UBE2C","CCNE2;CDC20;CDC6;CDKN2A;CDKN3;CEACAM1;DEPTOR;ECT2;EEF1A2;EZH2;HMGA2;KIF14;MAD2L1;SFN;THY1;TPX2;UBE2C",0.00409692344449466,"regulation of transferase activity","biological_process",278,185,10,1.88664203772117,0.0400878276058383,0.122110848144973,FALSE
"GO:0061436","GO Biological Process","Higher in tumor",14764,371,25,5,0.62821728528854,7.95902964959569,0.000342239234150014,"ABCA12;CLDN1;FA2H;LSR;SFN","ABCA12;CLDN1;FA2H;LSR;SFN",0.00431503694191204,"establishment of skin barrier","biological_process",NA,NA,NA,NA,NA,NA,FALSE
